id,text,labels
25981,@USER Fear monger. Fake rage.,0
35989,@USER ur a fucking dumbass fr. there’s no way she is anyone else’s 😂,1
92867,@USER I'm sure you are missing the irony here (as does Bojan).,0
95833,@USER @USER @USER Wow!  I like this lady more &amp; more!!!  She is such a fighter &amp; a blessing!!!,0
46893,@USER Gun control does not work,0
18518,@USER She is one of satan's daughters,1
25149,@USER EXACTLY!  Nice 😊,0
24755,#Liberals + #Conservatives= #neoliberalism &amp; #Globalization &amp; all of its Discontents: #PPP-#CorporateWelfare-Dilution of #Constitutional Rights/Freedoms &amp; #Justice-#SocioPoliEconFinancial #Corruption &amp; PARTICRATIC #Collusion of #cdnpoli/ticians for 1%ers!  URL,1
15030,@USER Radicalism? Seriously? Let’s see your so called resist movement gave birth to ANTIFA thugs who run around trying to sow chaos &amp; stifle free speech! @USER has created a dialogue in this country that addresses the division and corruption already plaguing this country.,0
14289,@USER Yes Liberals vs progressives This should be a really dumb banter  Go,1
99057,@USER @USER @USER @USER *accept.   I don’t hate men. I don’t hate conservatives.   I hate stupid. And I hate hypocrites. And the fact that you think being a conservative matters at all in this matter means to me that you are not so much into law and order as you think you are.,1
20068,@USER @USER @USER He is talking about you big O.,0
83923,@USER @USER @USER @USER If you are running a top 3 offense every year &amp; still get fired from Pitt there are concerns. As talented as he is players don’t like playing for him you have to have balance can’t be in your face 24/7,0
65821,@USER @USER It's almost comical at this point,0
22408,@USER You are awfully quiet.😪,0
80270,@USER @USER People like you are the greatest campaign tools conservatives have. Thanks for your service to the #LoonyLeft!,0
21829,@USER Total Bullshit,1
57669,@USER @USER I recall hearing Maxine Waters issue a summons for all people get up in the face of the Republicans and conservatives. Payback's a b**** ain't it?,0
92027,@USER Where is the fascist version of Antifa?,1
24129,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER but there is also many videos of antifa attacking disabled and old people if you want to see them victors ( spoiler on disabled attack three on one antifa to disabled vet),1
72087,@USER @USER @USER Listen to General Flynn speech.  Read his plea deal  #WWG1WGA #MAGA #TheRainMakers #QAnon #QArmy URL,0
33570,@USER Governor of his state next,0
54532,#Liberals had some sort of mutual masturbation awards show. This is me still not caring.   @USER @USER @USER @USER URL,1
55517,@USER you are welcome to join us in our Slack room for the community gardening.  URL,0
39360,@USER Cause I dead have no clue who she is.,0
56134,@USER It sucks hy 🤦‍♀️,1
79718,-Conservatives cut police funding -person complains about crime -person votes conservative to tackle crime  ?,1
33032,@USER @USER American terrorists. We need strict punishment for these lawless thugs. STOP powdering Antifa’s ass.  #BackTheBlue 💙🖤 #gettough,1
75507,..@USER @USER 2 of 2 Vote her butt right out of office.  #DianeFeinstein is part of the problem in America not part of the solution.  Her old ideas and #ClarenceThomas tricks will not work this time.  #VoteRed2018 #KAG #ConfirmKavanaugh #ConfirmCoachK #MAGA,1
67963,@USER @USER @USER He is awful. And so smug.,1
40265,*a shooting happens in a country with gun control laws for the first time in literally decades*  Y'all: BUT THE GUN LAWS SHOULD'VE PREVENTED THIS UNGA BUNGA THIS IS WHY GUN CONTROL SUCKS BET YOU DUMMIES WISH YOU HAD GUNS  *meanwhile another school shooting happens in America*,0
49130,"Susan Collins: 'Puzzling' Why Kavanaugh Allegation Came So Late""  URL #TCOT #MAGA #RedNationRising""",0
83708,@USER @USER @USER @USER nvm he is dodging us we can Play you now,0
23253,@USER antinationalist? or antinatalist? also i’m not typically interested in basing my focus around being against something bad rather than for something good that directly counteracts or heals the bad thing. imagine if antifa was called prolib lol,0
65486,"@USER @USER @USER Especially after liberals were found buying and bribing for a no"" vote in kavanaugh.""",0
71179,@USER @USER What you are saying is simply untrue.,0
77285,@USER She is an activist liar who GOP wants to get under oath. She won't go and Kavanaugh gets nominated,1
59696,@USER @USER Bet Ford is a part of antifa and the Berkeley gang,1
67185,There is only ONE reason why Christine Blasey Ford won't testify against Kavanaugh; despite her serious allegations.  She can't testify UNDER OATH. She'll be a willing Dem; but doesn't want to PERJURE herself.  LESS THAN 60 DAYS UNTIL NOV ELECTION  #POTUS #Trump #MAGA #KAG #NEWS URL,0
37576,@USER @USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL,1
81583,@USER She is unfit for office . Mentally deranged.. unstable..,1
24154,@USER bro they were laughing into her face and almost pissing their pants and i was standing beside it like wtf mind ur own business,1
81355,54 factory workers shot dead in Oklahoma with WASR-10 Century Arms rifle. The NRA blames gun control laws.,0
67668,@USER @USER Further proves antifa members are larping...you clowns not John Wick and this not Imagination Land.,0
26677,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa: the brain child of the democRATS. #DemocratsHateAmerica #Democrats #Antifa,0
26180,@USER Fat ass liar strikes again. #NeverForget,1
98344,@USER @USER for your encore say that every other western country that’s all but eliminated mass shootings through effective gun control are lying too... it would be fitting,1
29985,@USER @USER To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.,1
17664,@USER He needs to butt out,0
33951,He’s Back !!  James O’Keefe’s ‘Project Veritas’ Exposes The DEEP STATE In A New Series Of Videos  He Exposes A State Dept Employee Organizing For The ‘Democrat Socialist Of America’ While At Work And Your Tax Dollars Pay Him  #TuesdayTips #MAGA #KAG  URL URL,0
93870,Understand the meaning of America by reading Creating the Declaration of Independence by @USER and share your knowledge of the American Creed with your fellow citizens. URL #MAGA #KAG @USER @USER @USER @USER,1
27997,@USER Croatian President's bikini photos worlds hottest president ever URL,0
45604,@USER do you recall what was said about moss when the patriots got him? do you even remember what he did in the few years before that? gordon isnt a hall of famer but name a 5th rounder as good as he is today.,0
53051,@USER Once again if you look at the timeline the only ones who are so proud of her is liberal or white liberals. Like I tell my Hispanic community when you see liberals offended for minorities becareful these people are not your friend.,0
29304,@USER @USER Felons are..unless those freaks have changed that. Sick of them registering convicts to vote. The exact people who DON'T want us to have guns &amp; will vote gun control every time!,0
72982,@USER @USER @USER @USER @USER That was fucking fast holy shit lol,1
94898,@USER That shimmmy— ok ok ok. You are that bitch. Lmao jk,1
74982,@USER @USER you are running scared!🤡,0
42141,"9/9 push a narrative. Remember it's their place to tell us what to think. Well I'll gladly be, as Hillary said a DEPLORABLE"", ""IRREDEEMABLE""  or as gropy Joe  just said, ""DREGS OF SOCIETY"". Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed""",1
64664,2 hours at midnight and she said she is not a call girl?  -Awkward!,1
99629,@USER Doesn’t the University of Wisconsin have entrance requirements or do they take anyone rejected by other Universities?,0
56287,@USER Ontario Liberal MP Leona Alleslev is using you to jump the queue.  The faithful back benchers are probably FURIOUS and should join the LIBERALS in protest.,0
29105,@USER Ever see when someone Is stuck in quicksand and gets the brilliant idea to reach down and pull their feet out... = ESPN,0
11971,@USER The epitome of class. A big fat class.,1
76403,@USER Goodell is one of the worst things that has ever been unleashed on Pro Sports.  Useless!!!,1
19267,@USER Dumb kid,1
79923,"2) I am absolutely furious with my fellow conservatives when they say, This sounds credible,"" or, ""If it's true..."" Do you guys have short-term memory that only goes back 90 days?""",1
68007,@USER URL It's a guy. Guy looks like a Sheila. #QANON #MAGA #GREATAWAKENING -Crocodile Dundee URL,0
21970,"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising""",1
95386,@USER Yay! You are unblocked 😂 I see how you gently responded.,0
16193,@USER Take your anti-American crap somewhere else. #TEDCRUZ for Senate!! #MAGA,1
63778,@USER @USER @USER @USER @USER Maybe they should have started the checks 10 years ago Arron then there wouldn’t be so many Bloody Liberals in the Party.,0
88171,@USER Those liberals would have a story about Jesus if he was running....,0
21791,@USER How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,1
85669,@USER I'm calling it now he is still Superman but not for a long time.  I think WB is letting him do his own thing and down the road they're going to gear up for Man of Steel 2.,0
30815,@USER Good morning. You are welcome.,0
44955,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Great list. Ty. Just a heads up. I only fb MAGA profiles. Please update your profile if I haven’t followed you back. Let’s MAGA!,0
55346,@USER @USER He’s a bitter Barn Inbred. URL,1
22958,California - Creepy Fake Uber Driver Tries to Follow Woman Into Her Home    #MAGA #KAG #California #FakeUberDriver #BodyWrapRestraint #CrimeNews  URL,1
37517,@USER Death to Jeremy Corbin by any means necessary !🤪👍,1
39865,@USER Fuck bfa im going back to rift,1
38700,@USER Fantastic!!!  The Alamo is sacred to us. She is a blight on the history of time. Better left erased!!  🇺🇸🇺🇸,1
94619,@USER melbourne didnt like me can I join you instead I even have a flag #Rimmy4Antifa URL,0
13665,@USER I don't think he needs a qualification.  But good  on you. I am impressed.  You are an inspiration to you younger peers.,0
68120,@USER @USER @USER Can you eat this child you are wild,0
83192,@USER @USER How about starting with gun control.,0
19402,@USER He is so confused. One of the liberals running loose Beaware URL,0
10094,54 night club partiers slaughtered in Oregon with .30-caliber Universal M-1 carbine. The NRA calls gun control research 'unethical'.,0
25472,@USER The fact that he is still a nominee is disgusting,1
77688,@USER Did you go to the south side where thousands have died? Strictest gun control policies in the country and they don’t work.,1
63235,#HanoiJane Fonda Campaigns for Gun Control Measure; Will it Backfire? -   Liberty Park Press URL,1
61883,@USER Thank you for the updates....you are doing an excellent job,0
35790,@USER @USER @USER Now we just need antifa outside when they confirm kavanaugh,0
41246,@USER @USER @USER So you’re the same people who vote for less gun control when we have what I dunno 23 school shootings just this year and 2 fatal shark bite incidents since 1936.  You sure really care about humans.,0
51746,@USER @USER So Alyssa you saying he’s guilty?  What ever happened to innocent before guilty?  And if he is innocent would you at least tweet an apology?  Shut up and answer the tweet.,1
99463,Thank You @USER We Need to #BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out !  #RedNationRising  #Trump #MAGA #SendThemHome  URL,0
45637,@USER I think he is hoping someone somewhat soviet will take care of it for him. This could get even uglier.,1
46725,@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,1
71212,@USER On no not roaming charges! Good charge all these foreign fuckers when they come here!,1
17619,@USER @USER bt1100 ass malfunction,1
22902,@USER all conservatives are bad people,0
10669,@USER @USER @USER A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @USER @USER @USER,0
10114,@USER Bono is a Nono in my house.,0
22270,@USER @USER @USER You are not helping people your case lol,0
58877,@USER Yes keep voting until the NEW REICH IN BRUSSELS GET the result they want.  Call another referendum and just see what happens.  Go away Liberals your finished,0
14223,@USER @USER Is no one considering the fact that Russia might be using Antifa to spread black propaganda??? Remember the Berlin Wall???,1
90829,@USER @USER The fact that Newsweek no longer tries to give both sides of the story but instead only gives the side of #Antifa far left liberals and their gods in the #DeepStatePanic   Take a look at Newsweek’s circulation they don’t even have enough readers to put out a print edition anymore,1
46581,@USER Yes she is,0
73871,@USER I was informed that your process takes up to 10 business days to transfer credit from an expired Myki card to an active cards - WTF!!!??? 🤪  Do you people use computers????? #whatajoke,1
12779,@USER He is contacting his followers,0
81613,@USER Glad to see your friends are supporting Metis rights as much as you are supporting Zionists. URL,0
55726,@USER  people are awake. Projection is no longer a tactic that Liberals can successfully use.,0
16289,@USER @USER @USER @USER have become the party of “the Sky is falling” and “we are all going to die”.  What a sad bunch.,1
49344,@USER @USER Whistleblower must be the only non kid toucher behind the Vatican walls.,0
49341,@USER @USER I #WalkedAway .... from the @USER  And I'm NEVER..... COMING... BACK.,0
52000,@USER @USER @USER He is such a stroke🙄,0
70380,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you know what’s going to happen now?  I’m going to have to lay in bed and cry while I listen to Kelly Clarkson. Thanks free speech antifa.,0
55150,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER So does antifa go to Church?,0
84074,@USER @USER @USER Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO,1
74608,@USER Haha I doubt that!,0
69662,@USER She is a liar like Hilary Clinton.,1
48236,@USER @USER @USER No I don’t know that nor do you....in fact a claim like that is bullshit. Imagine if we had never enacted clean air regulations years ago in the U.S....but wait! YOU DON’T HAVE TO IMAGINE...just look at the air quality in China!! That’s what pisses me off about you conservatives,1
71504,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I met Mark. And he is amazing. He is just as sassy in real life as in the show.,1
65270,@USER I hope that ENTIRE police department gets shut the f*ck down!Obviously you all feel like you're above the law.Obviously you are incapable of holding your OWN accountable for breaking the law.Obviously you undermine everything a police officer&amp;dept are SUPPOSED to be/do. Shameful!,1
76125,@USER I am the ANTIFA Super Soldier,0
17259,@USER Holder needs to be prosecuted,0
71527,@USER Fuck you are killing me lately 😂,1
57496,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I know many of antifa who will fight harder....and not waste government socialist money URL,0
61642,@USER Srsly it sucks. When ur living life it’s full of bullshit rules we just gotta suck up to survive,1
81559,@USER I also understand a lot of the followers are #MAGA and #Cult45 aligned politically.,0
94367,@USER She lives in the hearts of all gun nut conservatives.,0
54265,@USER @USER maybe it was democrat antifa,0
34193,@USER @USER @USER There is no such thing. Where is this fascist left? ANTIFA are anarchists. They are not socialists or Democrats. You folks on the right embrace Authoritarianism and fascism. Look at Trump. He attacks all our institutions and the rule of law and fluffs Putin.,1
99943,"@USER @USER Repeatedly re announcing previous measures and funding that don't come in effect until a future date and only serve to help housebuilders make more profit isn't going to solve the housing crisis"" created by Labour and made worse by @USER",0
82355,@USER Who will abuse it the most: liberals or RINOS?,1
98517,@USER #AskAlly Please tell me something what should i do to help my mom when she is at home with a broken leg cause she's in Hospital now with a broken leg 😭😭😭😭,1
48576,@USER Happy Birthday again Namjoon! thank you for always sharing your thoughts and feelings with us! you are a beautiful person with a beautiful mind and heart 💜✨ ♈️ URL,0
17643,@USER @USER What an incredibly odd little man he is.,0
18455,@USER @USER @USER @USER @USER Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go insane. URL,1
15548,@USER He is gay. He’s a sick pervert he gets on my nerves,1
71760,+ i can't talk to anyone so if i answered your message you are so special for me,0
53870,@USER Ummm.   You are one of those people that shouldn’t be there.  😂,1
85851,Ain’t no pussy good enough to get broke while I’m in it,1
40137,@USER why should he the woman is lying according to everyone that went to school there except liberals who would say anything to get rid of him.,0
64648,Never give in/ never give up the fight #MAGA URL,0
68339,@USER all these things you mentioned mean nothing to those of us who love our country! Our freedom and country mean more to us than anything of this world #maga #KAG URL,0
16467,@USER @USER @USER @USER What’s your point here? I’m a TX voter and I wholeheartedly support gun control. There were 0 school shootings in my childhood. I think it’s because civilians couldn’t easily get their hands on military grade weapons. Our laws need to change,0
66244,@USER @USER @USER No way this woman was threatened and had to move out of her house because of conservatives or Republicans,0
52142,@USER @USER @USER @USER @USER Lab turned down the deal with LDs,0
81310,@USER She is allergic to chocolate ☹️,0
22337,What I can't figure out is why it took so long to HAVE a #ConstitutionDay ! It's almost as if some of our leaders were opposed to the constitution! #MAGA #QAnon @USER URL,0
26390,@USER are you also going to address the allegations that Keith Ellison allegedly likes to beat his girlfriends? This is in addition to the fact that he supports violent antifa scumbags and hangs with anti-Semite Louis Farrakhan.,0
44962,@USER That’s shitty,1
81644,@USER You are absolutely right smdh,0
74813,@USER Shocked???? News flash kev! Kern County has the highest murder rate in the state! We need common sense gun control laws to protect the constituents in #CA23 &amp; the nation from people who shouldn’t be allowed to own a gun! #dosomething #votethemout #voteBlue2018 @USER,0
10667,1 year today our founder sadly passed away. Mandy devoted her life to saving animals across the UK. We all hope she is looking down on us with a smile knowing we are continuing the work she started 20+ years ago. forever in our thoughts Mandy Leigh From all the staff &amp; Trustees URL,0
57622,@USER This is just more of the standard Trudeau “Liberals” emotional manipulation of Canadians.   They think Canadians are stupid.,1
97072,@USER Antifa log tosser. URL,0
75196,@USER Boy Hollywood sure does like to look like fools all the time.  Wait until they find out it's a big hoax manufactured by liberals.  Think they will apologize to Kavanaugh?  No way.,1
35677,"@USER I dont think at your job is the place to protest perceived police violence or whatever you are protesting"". If you really cared go to your local PD and protest there, taking a knee at a ballgame on your job doesnt take guts and only makes you look ignorant.""",1
59639,@USER @USER Hope you're right about that last part. But I've learned it's pointless to underestimate the stupidity of TX conservatives.,1
45659,@USER @USER Sure hope Maxi marches with Antifa. She will cover her head,0
56498,@USER The truth will finally get out to Congress and the American people!  That the Dems are trying to take out a duly elected President.  They're running scared. #schiffhead #MAGA,0
18944,#Tories #Labour #GE2017 #Conservatives Conservatives URL introducing new laws for small businesses that will:  ✔️ Help the UK’s 5.7m small businesses access finances easier ✔️ Provide a £1bn long-term boost to the economy  We… URL,0
87366,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You ladies always make me smile..if you know what I mean 😛,0
42543,@USER Austin Rogers? YAY!!!!  He is a favorite.  So glad we will be seeing him again.,0
78210,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Got you Joseph always happy to follow like minded Patriots 😀but pls follow back!,0
61771,@USER She is an ALEC puppet. If they don’t move the string on her back that works her mouth then she does nothing.,1
89278,.@USER @USER  This seems true. At least the damage Trump has done can be undone fairly quickly URL,0
88321,@USER @USER I know right. It pisses me off he is so busy giving himself credit while we are all scared to death  here in nc. I don’t trust him,1
65552,@USER @USER @USER What do you think 'gun control' is all about then? It cannot be about saving lives because it has been proven over and over again that the only sure way to protect people from bad guys with guns is having good guys with guns to fend them off!,0
34262,@USER @USER Sorry Andrew but your policies will be too close to the Liberals policies and you don't seem trustworthy.,0
73205,@USER @USER @USER What a surprise.... same as antifa. BLM and so on and so on. Soros is Americas worst enemy in HISTORY. He believes the only way to take down the USA is from withing. And hes right. But it's not gunna happen.,0
22610,@USER Do you think he should be impeached ? #maga URL,0
85715,"@USER Liberals sure love to spend other people's money !!!!!!  Hope and change""  really works well for the Obamas who are multi millionaires.  Their fortunes have really changed for the better !!!!!!  If liberals have any brain cells left, they'd vote for President Trump !""",1
70858,@USER @USER She is known to be sneaky😡,0
70317,@USER @USER John Kerry is a swamp rat nothing more nothing less CNN we all know is the clown news network,1
38623,@USER Bill and Brooke deserve each other. They are like hot and cold. They’re in love with this person this week and in love it that on the next. Brooke I can understand. She is the SFTV but Bill?! They’ve ruined him.,1
65790,+++ I can't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎(¬@USER bashing PM @USER can't help but think they're also egging the former to continue the bashing to boost their fortune(s) vainly. URL,0
97081,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Soon both the libs &amp; the conservatives will havevut so everytime we have a change of government we'll be paying out cancelled contracts,0
65442,@USER @USER Mossad.,0
34360,@USER He is back baby. Lol,0
43820,@USER FASCIST LEFT ARE EVERYWHERE. We must crush them; boycotts work folks.,1
88576,@USER What an angry person she is 🤣 URL,0
92498,@USER I'm that nigger no lie,0
38859,Give it a rest rice eater #MAGA URL,0
87376,@USER He is 100% and ballin',0
32023,@USER She doesn’t want to be near him. And if he watched the show. She never said anything about loving him she said I don’t want to ruin my chance to get to the us. She is keeping it real.,0
19121,@USER Shouldve played saint marie instead of london docks. Saint was ass for me 👌,0
98538,@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,1
30333,@USER The fact that she is disrespectful and blatantly rude has nothing to do with her situation🤪,1
41358,(I know there are parents among my mutuals/followers and lots of you are GREAT! But I’ve had to deal with a lot who are laser-focused on an outdated idea of what early childhood education should be),0
73092,"@USER @USER @USER Reputation? REPUTATION? She schitt her reputation away by being an ANTIFA activist! Just like good old V.I.Lenin said - a scoundrel may be useful BECAUSE they are a scoundrel""!""",1
15119,@USER And you’ll spend your final days in hell sinking,1
15948,"@USER My divorce. Everyone says, We're not picking a side."" And then, they all totally do. Trials of life are great indicators about the realness of people. It sucks at first, but then the after is great. #EverybodyTalks""",0
11982,@USER @USER @USER I'm not screwed any more than you are. Been hearing this same dream of the liberals. What do you think  happens if Trump gets removed,1
65686,@USER @USER I don't trust @USER,0
81757,@USER @USER @USER If you are being led by the spirit why didn't you 10 deliver him from that spirit?,0
76311,@USER Democrats = Thugs,1
15466,@USER @USER It is troubling to me that the top 2 Trump haters are Diane Feinstein &amp; Dick Schumer. The Jewish hatred for this country &amp; Conservatives &amp; Israel  is palpable. I am embarrassed by them.,0
69390,@USER @USER @USER @USER That's just depressing. Good churches are getting hard to find. Few and far between. I know people who belong to churches that espouse gun control and abortion! That's politics - not God! Not Christ!,1
39652,@USER @USER Hope you paid to use the image ...... and the appropriate tax of course. URL,0
31636,"John Kerry Should be Made to Answer for His Meetings in Iran""  URL #TCOT #MAGA #RedNationRising""",0
51602,#Emmys didn’t watch. Won’t ever watch silly entertainers trying to make unfunny jokes about conservatives.  So scripted and unfunny!,0
92597,@USER Because Gutierrez is corrupt and so are the unions there.,1
21376,#Toad The one on top. NObama is best described as such..... 🇺🇸#MAGA #Trump2020🇺🇸 URL,0
42345,@USER i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down,1
25586,@USER Lol same. Mom: why don’t you do art of real people? Me: he is a real people.,0
64008,@USER @USER @USER Haha you liberals are so desperate it’s hilarious. Trying at all ends to set him up. This BS last minute stalling tactic about the alleged HS incident and the bait of emails that were sent to him. And people wonder how Trump won? Because they’re tired of Democrats and their crap.,1
55203,@USER @USER HE IS BEST OF THE BEST!😍😍,0
24340,@USER @USER The left have become a bunch of thugs. #NancyPelosi #chuckschumer,1
47735,@USER And the most insignificant comment comes from a Miss America contestant.,0
85604,@USER @USER @USER @USER Because the National Front of BNP always did well in rural Somerset or In cities like Chester. Just as most Antifa recruits come from places like Burnley or Halifax. Is there any reality you people don't invert?,0
42532,@USER I still want him to fuck my pussy with a rake. URL,1
11834,@USER He is so cute!,0
68181,@USER @USER When tRUmp posts shit like this you know that he is distracting from something else that is going on. #Distractification,1
72839,@USER @USER But will she stand up and do the right thing...She is a RINO.,0
44656,"@USER @USER URL a high-tech lynching for Uppity (Republican) Blacks'"" is fine, but raping women by liberals?' ""THEY ALL DO IT” including Bill Clinton.""",1
75782,@USER @USER @USER I will be looking to invest offshore after this,0
66923,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER We all had fun!Loved watching eyes light up w excitement when he used their names as they asked questions😍Yes!He is talking to you!😍,0
16822,#WeMarchForOurLives  #EnoughIsEnough..what say you @USER @USER we need @USER Solves Guns special... and the USA fall election ( @USER @USER focused electing ONLY those for actual gun control-dump old #DNC #GOP - with #empowerment 4action URL,0
41044,@USER @USER She is attempting to emotionally manipulate Canadians  Standard behaviour for the Trudeau “Liberals”.,0
54920,@USER @USER @USER It should scare every American!  She is playing Hockey with a warped puck!,0
46168,@USER I bet they all have 'fitted' waists. Because women are meant to look 'hourglass' even when they don't give a shit.,1
69307,@USER Sure thing😏,0
62844,@USER Damn right .if you think any different then your part of the problem with this country .thank God we have a president who puts #AMERICA #FIRST instead of putting illigal aliens ahead of americans .,1
93598,@USER Another country with strict gun control.  For some reason gun control never helps the average citizen but dictators and terrorists sure support it.,0
58830,@USER I muted her awhile ago when she tried to say some shit like that 6ix9ine was doing positive work for Mexican rap like he isn’t some kind of pedo garbage.,1
47425,@USER He is starting to tweet nonsense like Mango Mussolini,1
23534,@USER Can you take that to the bank?????,0
49768,@USER It's just a snack she is making steak later lol,0
53850,@USER EXCELLENT! Her welfare check awaits.,0
55006,1. My love ~ 2. . . . okai . . there you are ~ URL,0
92033,@USER lol he thinks his ex girlfriend was an antifa infiltrator?,0
62792,@USER @USER You mean like gun control policies to try to reduce school shootings?? Or just ones that you like?,0
10172,@USER @USER Can you ask Dana how worried she is for her home in (South?) Carolina? Is it close to the coast? I’m currently in N. Carolina (1st time visiting) and I get welcomed w/ a hurricane! Lordy day.. 😥😨,0
53879,@USER the owner is a elderly lady who couldn’t leave the trailer cause it was underwater and she is in oxygen tanks,0
22968,@USER @USER Liberals are in full meltdown today...fun to watch...,0
73728,"@USER The perpetrator is responsible for his own actions but you are ignoring that Maxine Waters &amp; others are inciting violence.  Do consider she said that they should not be able to eat, shop or do anything in peace""... how would one survive without being able to trade?""",1
33449,@USER The first person got it by having sex with animals..,1
85413,@USER Right you are!!!,0
68042,- Had a nice visit with Mommie dearest. I really had to bribe her with Diet Pepsi to eat the rest of her dinner..... 😂😭🤦🏾‍♀️ She is something else!! Love that lady....,0
15789,@USER @USER man he is so fine,0
15355,After you declare ANTIFA a terrorist's organization then start collecting the names of all the professors involved: URL,0
68264,@USER ...Stay Classy!!...what a bully - if I were the ump I take her to court for bringing his reputation into disrepute...🤔🤔🤔 URL,0
53538,@USER Leftist Collusion PreScreening Party,1
74320,@USER He trashed himself it was ugly.......didn’t hurt Trump.,1
78209,@USER Not smearing Canadian Conservatives. Reread my first tweet and tell me again that I’m wrong.,0
30765,@USER @USER @USER Tuna and beef brisket? I thought all you liberals were vegans.,0
86455,@USER I know but look outside the box its like when Rush Limbaugh lost his shit. They remind me of each other so in my head its funny.,1
51710,@USER Yeaaaahh she is!! &lt;33 URL,0
71900,@USER @USER She lost because she got outplayed. She is disgusting for her behavior,1
69656,@USER This nigga prob made her infertile god only knows all the germs he brought back,1
23958,@USER Besides Jax’s mom and maybe Ope he is hands down my favorite he’s like the only good person on the show 😂,0
95906,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And yet antifa dresses like isis....,0
29779,@USER @USER #brexit @USER So we are being dangled another fictional carrot by CONservatives of an increase in social housing in 2021......we don’t know what’s happening in 6 months? Are we meant to be as stupid as Trump supporters and swallow this propaganda?,0
55113,@USER @USER @USER We could help if you are London based 😊,0
48274,@USER I believe that gun control laws should be more extensive. i feel that the government should come up with a better way to assign people guns. i agree with protecting yourself but to what point. Its alot of innocent people dying. #102/20522,0
44884,6 people are dead after shooting spree in California @USER URL                     @USER so those thoughts &amp; prayers are working good for gun control,1
28831,@USER poor triggered snowflake. #MAGA,1
94412,@USER She’s not trying to be a better person she is just trying to save herself from all the horrible things she did!!,0
99671,@USER Better take an extra antidepressant Cher it’s a done deal. 🇺🇸,1
36407,@USER @USER But thats ok only dems and liberals can do that dont you know that,0
34666,*** TO BE DESTROYED 09/08/18 ***  We don't have a back story on friendly GLORIOUS....she is a sweet young lady who may just need a little time to decompress and feel confident. Please help her tonight!! URL … URL,0
98927,@USER Go after NRA if they allowed gun control this wouldn't happen.,1
14310,@USER War on free speech. Antifa and high tech.,0
71001,@USER @USER @USER He is our president and im@USER of him,0
38725,@USER Boi he is bts and so is all of the other members,0
63880,@USER Horrible.,1
86871,@USER @USER Sorry to say but you are ignorant and should not tweet something without some research. Some of the ones that were arrested were seniors. They are all people that care enough about what is happening to go out to have their voices heard.,1
85206,//i’ll make a pinned tweet when i get home but She Is Here,0
